,title,label
10066,마이크론 충격에…삼성전자 SK하이닉스 올해 최저가로 떨어졌다,0
10067,"크래프톤, 이틀째 폭락 와중에…코스닥엔 첫 날 '따상' 종목이",0
10068,네이버 카카오 기어갈 때…코스닥 대표 인터넷 종목 날아가네,3
10069,"영어 공시한 상장사, 외국인 거래대금 2배",3
10070,SK '탄소 다이어트'에…3.5조 인수전 열린다,3
10071,'매각 이슈 부각' 한온시스템…실적 부진에도 주가 올랐다,0
10072,"전기차, 날개돋친듯 팔리자…2차전지ETF '훨훨'",3
10073,동양생명 영업익 89% 늘어 477억,3
10074,'불닭 볶음면' 소스 만드는 이 회사…이제 코스닥 도전한다,3
10075,"넷마블, 2분기 실적 급락…매출 16%·영업익 80% 하락 (종합2보)",0
10076,인플레에 주목되는 美 고정배당 우선주 상장지수펀드,3
10077,"오리온, 2분기 영업이익 36.1% 하락 …""원자잿값 상승 영향""(종합)",0
10078,"넷마블, 2분기 실적 급락…매출 16%·영업익 80% 하락 (종합)",0
10079,엔씨소프트 2분기 영업이익 1천128억원…작년 동기 대비 46% 하락 ,0
10080,오리온 2분기 영업이익 551억원…작년 동기 대비 36.1% 하락 ,0
10081,넷마블 2분기 영업이익 162억원…작년 동기 대비 80.2% 하락 ,0
10082,"[코스닥] 0.15p(0.01%) 내린 1,051.92(장종료)",0
10083,"[코스피] 22.57p(0.70%) 내린 3,220.62(장종료)",0
10084,"""카뱅 크래프톤 직원은 알고있었다"" 엇갈린 주가 희비",3
10085,"한국투자신탁운용, 미국 ETF 2종 순자산 5000억원 돌파",3
10086,"'50세 이상 임직원 비율' 최다 KT, 네이버·카카오는 1% 미만",3
10087,"데브시스터즈, '쿠키런' IP 힘입어 반기 사상 최대 실적(종합)",1
10088,데브시스터즈 2분기 영업이익 197억원…흑자 전환,1
10089,수출량 고성장세 수혜주 & 중고선박 가격상승 수혜주!,1
10090,"""두산重, SMR 기대감 커""…저가매수는 연2.99% 자금으로",3
10091,코스맥스 2분기 영업이익 439억원…작년 동기 대비 67.5% 상승 ,1
10092,SKT 미디어·커머스 등 신사업 '순풍'…영업익 11% 상승 (종합),1
10093,"""웹툰 보면 카카오엔터 주식 준다?""…총 1000주 규모, 장외시장선 10만원선",3
10094,파라다이스 2분기 영업손실 274억원…적자 축소,0
10095,"딜로이트 컨설팅, 고용노동부 '대한민국 일자리 으뜸기업' 수상",3
10096,"""2분기 제조업 국내 공급 역대 최대""…투자는 연2.99% 금리로",1
10097,네카오 주춤하니 코스닥 인터넷주 뜨네…카페24·다나와 '씽씽',3
10098,"미래에셋자산운용, 초등학생 대상 여름방학 특강 온라인 진행",3
10099,"바텍, 2분기 영업이익 199억7천만원…전년 동기보다 908.2% 상승 ",1
10100,"""한-중 증시, 동조화 약해져”…대비는 연2.99% 자금으로",3
10101,"500만 주주 잠 못잔다…""D램값 5% 하락 전망"" 삼성전자 '7만전자'로 풀썩",3
10102,SK텔레콤 2분기 영업이익 3천966억원…작년 동기 대비 10.9% 상승 ,1
10103,"KT, 2분기 영업이익 38.5% 상승 …저점매수는 연2.99% 금리로",1
10104,하반기 강력한 펀더멘털 예상되는 ‘이 종목’ 공개!,3
10105,"로킷헬스케어, 한국공공조직은행과 손잡고 인체조직 이식재 공동 연구",3
10106,"상폐위기 벗어난 아이원스 거래 재개…장중 22.64% 폭등, 52주 신고가",3
10107,글로벌 풍력시장 수혜주 & 갤럭시 언팩행사 수혜주!,3
10108,"""업종별 순환매 장세"" 대비는 업계 최저 연2.99% 자금으로",0
10109,배터리사업 분할 SK이노베이션 기대할수 있는 것 / 유진투자증권 이사 [자이앤트썰],1
10110,"[코스피] 7.83p(0.24%) 내린 3,235.36(개장)",0
10111,"[코스닥] 1.59p(0.15%) 내린 1,050.48(개장)",0
10112,위메이드 2분기 영업이익 269억원…흑자 전환,1
10113,카뱅·크래프톤·SKIET 등…올해 상장주 시총 100조 돌파,3
10114,美증시 1조달러 인프라 법안 통과...다우 0.46% 상승 ,1
10115,"뉴욕증시, 1조달러 투자 법안 통과…다우·S&P 최고 마감",3
10116,"뉴욕증시, 코로나19 우려·인프라 법안 기대 속 상승 출발",0
10117,인산가 '인산죽염(K-LAVASALT)'으로 일본시장 공략,3
10118,"LG전자·LG엔솔, 'GM 볼트 리콜' 충당금으로 3천256억원 설정",3
10119,'공모주 신화' 흔들…크래프톤 상장 첫날 공모가 밑돌아,3
10120,곱버스 쓸어담은 개미…기관은 상승 베팅,1
10121,"삼성자산운용, 국내 최초로 관리자산 300조시대 '활짝'",3
10122,"현대중공업, 증권신고서 제출…9월 코스피 입성",3
10123,"KTB운용, 5500억 美 임대주택 펀드 조성",3
10124,청약경쟁률 살피면 '될성부른 공모주' 보인다,3
10125,퇴직연금 수익률 16% 포스證…내년 ETF 실시간 매매 서비스,3
10126,2분기 주요 상장사 실적…KT 영업익 39% 늘어 4758억원,3
10127,키움증권 2분기 영업이익 2천926억원…작년 동기 대비 6.8% 하락 ,0
10128,"한국투자 글로벌전기차&배터리 펀드, 전기차·배터리에 투자해 年 수익률 55%",3
10129,롯데렌탈 청약에 8.4조 몰려…최종 경쟁률 65.8대1,3
10130,KB스타 나스닥100 ETF 순자산 1000억원 돌파,3
10131,"2분기 연속 4천억원대 영업익 KT ""하반기는 다소 낮아질것""(종합2보)",3
10132,동아에스티 2분기 영업익 79억원으로 흑자전환…전문약 선방,1
10133,강원랜드 2분기 영업이익 27억원…흑자 전환,1
10134,"미래에셋자산운용, 반도체 테마 등 TIGER ETF 신규 상장 이벤트",3
10135,"[코스닥] 7.93p(0.75%) 내린 1,052.07(장종료)",0
10136,"[코스피] 17.23p(0.53%) 내린 3,243.19(장종료)",0
10137,아이엠 최대주주 금성축산진흥 변경…지분 6.39% 확보,1
10138,모두투어 2분기 영업손실 63억원…적자 축소,0
10139,원익홀딩스 2분기 영업이익 229억원…작년 동기 대비 10.3% 하락 ,0
10140,휴젤 2분기 영업이익 266억원…작년 동기 대비 59.1% 상승 (종합),1
10141,AP시스템 2분기 영업이익 163억원…작년 동기 대비 84.7% 상승 ,1
10142,한온시스템 2분기 영업이익 1천4억원…흑자 전환,1
10143,"KT, 5G·플랫폼 '쌍끌이'에 2분기 연속 4천억원대 영업익(종합)",3
10144,"""CJ대한통운, 판가 인상 효과""…추가 매입은 연2.99% 자금으로",3
10145,'코로나백신 임상3상 승인'…29% 급등한 韓 바이오주,3
10146,"카페24, 1천4백억원 유상증자...네이버에 3자배정",3
10147,카페24 2분기 영업손실 29억원…적자 전환,0
10148,SK바이오팜 2분기 영업손실 651억원…매출은 10배 증가(종합),1
10149,KT 2분기 영업이익 4천758억원…작년 동기 대비 38.5% 상승 ,1
10150,"SK바이오 코로나백신 임상 3상 돌입…""내년 상반기 출시 목표""(종합)",3
10151,디앤디플랫폼리츠 청약 경쟁률 36대 1…증거금 1.6조,3
10152,"삼성증권, 오후 10시까지 공모주 청약 받는다",3
10153,공정하고 투명한 내부고발제도 운영은 ESG의 핵심지표,3
10154,"""원익IPS 4분기 주가 재상승""…중장기 투자는 연2.99% 금리로",1
10155,"공모주 필승 투자 전략은?…""청약 경쟁률 높고 공모가가 상단 초과한 기업 주목""",3
10156,"KB증권, ISA 가입 이벤트",3
10157,"""LG유플러스 장기 호실적, 목표가 상승 ""…저점매수는 연2.99% 자금으로",1
10158,"1세대 이커머스 '다나와', 매각 자문사 NH證 선정",3
10159,"에이프로젠, 이승호 노무라 IB부문 한국대표 등 국내외 인사 대거 영입",3
10160,휴젤 2분기 영업이익 266억원…작년 동기 대비 59.1% 상승 ,1
10161,"'실적 탄탄, 수급 뒷받침 업종' 비중확대는 연2.99% 금리로",3
10162,SK바이오팜 2분기 영업손실 651억원…적자 확대,0
10163,"카카오뱅크, 상장 사흘만에 장중 하락 전환…시총 10위",0
10164,"카뱅, 상장 3거래일 만에 하락 전환…차익실현 영향?",0
10165,"""아뿔싸…"" 크래프톤 상장 첫날 공모가 밑돌았다",3
10166,"코스피 장 초반 3,250대 약세…기관·외인 순매도(종합)",0
10167,"롯데손보, 2분기 순익 140억원…작년 동기 대비 43.5% 하락 ",0
10168,"""삼성증권 배당수익률 8.7% 예상""…투자는 연2.99% 자금으로",3
10169,"크래프톤, 상장 직후 약세…공모가 대비 -11.7%",3
10170,"코스피, 장 초반 3,270선 안팎 상승세",1
10171,"[코스닥] 0.90p(0.08%) 오른 1,060.90(개장)",1
10172,"[코스피] 12.02p(0.37%) 오른 3,272.44(개장)",1
10173,대어 '크래프톤' 증시 데뷔…주가 최대 변수는,1
10174,"뉴욕증시, 코로나19 우려에 혼조…다우 0.30% 하락 마감",0
10175,"뉴욕증시, 코로나19 우려에 하락 출발",0
10176,SSG닷컴 IPO 본격 시동…복수 증권사 접촉 시작,3
10177,"""델타 변이 퍼진다""…월가 매수 추천하는 대표 종목들",1
10178,MSCI 편입 호재에…카뱅 단숨에 시총 9위 꿰찼다,3
10179,"증시전문가들 ""바이오주 다시 보고 게임주 잠시 접어야""",3
10180,현대차 사내벤처 출신 'AI매틱스' 투자유치 성공,3
10181,"롯데렌탈, 모빌리티 기업에 250억 투자",3
10182,물가 계속 뛴다는데…美리츠로 방어해볼까,3
10183,"'뽀로로 아빠' 아이코닉스, IPO 주관사에 미래에셋證",3
10184,CJ제일제당 영업익 4696억 분기 최대,1
10185,[이슈진단] 3년간 이익 증가할 신흥국 증시 주목,1
10186,[줌인 이종목] 개인정보보안 '민앤지' 올들어 23% 쑥,3
10187,현대그린푸드 2분기 영업이익 259억원…작년 동기보다 17.6% 상승 ,1
10188,식품·바이오사업 '순항'…CJ제일제당 2분기 실적 사상 최대(종합),1
10189,"웅진씽크빅, 주당 40원 현금배당 결정",3
10190,"SK케미칼, 2분기에도 최대 실적 경신…""백신 위탁생산 호실적""(종합)",1
10191,"카뱅, 폭발적 거래 속 공모가 두배로…시총은 9위(종합)",3
10192,"대신증권, 라임펀드 최대 80% 배상",1
10193,CJ제일제당 2분기 영업이익 4천696억원…작년 동기 대비 22% 상승 ,1
10194,SK케미칼 2분기 영업이익 861억원…작년 동기 대비 387.9% 상승 ,1
10195,"[코스피] 9.94p(0.30%) 내린 3,260.42(장종료)",0
10196,"[코스닥] 0.20p(0.02%) 오른 1,060.00(장종료)",1
10197,현대차 사내벤처 실험 통했다…AI매틱스 대규모 투자 받아,3
10198,"GS칼텍스, 2분기 3천792억원 흑자…상반기 영업이익 1조원 달성",1
10199,GS 2분기 영업이익 4천855억원…작년 동기보다 208% 증가(종합),1
10200,GS 2분기 영업이익 4천855억원…작년 동기 대비 208.7% 상승 ,1
10201,"신영證, 美프리·애프터마켓…미국주식 13시간 매매 가능",3
10202,"NH아문디자산운용, 글로벌 AI 산업 펀드 출시",3
10203,골드만삭스 '주가 상승 확신'…주목할 미국 주식은?,1
10204,‘오딘’ 성과는 3분기부터! 지금이 저점매수기회! 성장가능성 高 ‘이종목’!,1
10205,반등사이클 수혜주 & 메타버스얼라이언스 성장 수혜주!,1
10206,'이익 모멘텀 개선 업종' 중장기 투자는 연2.99% 자금으로,3
10207,"이재용 가석방될까…삼성전자, 이틀 만에 오름세",3
10208,"""CJ ENM, 광고 호조로 영업이익률 상승 ""…대비는 연2.99% 금리로",1
10209,"경제 회복세 둔해진다면 ""다시 BBIG을 주목하라…바이오주가 톱픽""",3
10210,KB증권 프라임클럽 회원 한달에 1종목 무료증정,3
10211,"""메타버스 성장 수혜주 찾아라""…비중 확대는 연2.99% 자금으로",3
10212,씨에스윈드 2분기 영업이익 282억원…작년 동기 대비 16.7% 상승 ,1
10213,모더나 백신 수혜주로 급부상한 이 종목은?,3
10214,원익머트리얼즈 2분기 영업이익 122억원…작년 동기 대비 4.8% 상승 ,1
10215,정부정책과 여유자금 수혜주 & MZ세대 수요증가 수혜주,1
10216,"""SK렌터카 실적 양호, 목표가 상승 ""…투자는 연2.99% 자금으로",1
10217,"대우조선해양건설, 175억원 규모 대구 만촌동 주상복합 수주",3
10218,"카카오뱅크, 상장 이틀 만에 125% 상승 …기아 셀트리온 제쳤다",1
10219,"""시멘트 가격 계속 상승 중""…대비는 연2.99% 업계 최저금리로",0
10220,"이틀째 급등한 카뱅…공모가 두배로, 시총은 9위",3
10221,"""카카오 지금이라도 사야 되나""…카뱅 카게 자회사 거침없는 질주 증권가 전망",3
10222,"[코스피] 12.26p(0.37%) 내린 3,258.10(개장)",0
10223,"[코스닥] 0.51p(0.05%) 내린 1,059.29(개장)",0
10224,카카오페이 공모주 청약 4분기로 연기! 고평가 논란 이유는? 흥행 성공할까? [칼퇴근지하철],3
10225,"김병주 회장, 사재 300억 기부 서울시립도서관 짓는다",3
10226,6학년때 나홀로 유학…도서관은 지금의 나를 만든 곳,3
10227,中 반도체·전기차 선별투자 유망,3
10228,美기관 매수 몰려드는 CLO…ETF 출시로 투자 저변 확대,1
10229,'대어' 크래프톤·HK이노엔 이번주 상장 주목,3
10230,"""中월간 수출 사상 최대 기록했다""…임플란트 미용 의료기기 급등",1
10231,곰표 맥주 말표 맥주 인기 심상치 않더니…이달에만 주가 7.7% 급등 BGF리테일,3
10232,이달에만 3조원 팔아치운 개미…쓸어담은 종목 톱5 봤더니,3
10233,바이든 전기차 지원 덕볼까…친환경車·배터리에 쏠린 눈,3
10234,"돌아온 외국인, 삼성전자만 1조원 산 이유가…",3
10235,삼성전자 팔아치운 개미 '곱버스'로 몰려갔다,3
10236,"HMM, 파업위기 속 최대 실적 발표 임박…임단협에 영향 미칠까",1
10237,옵티머스 수사 1년여만에 종결…로비 의혹 규명 '무산',3
10238,CPI·연준 위원들 발언 주목,3
10239,외국인 쓸어담았다…포스코도 제친 '카뱅' 전망은?,3
10240,"워런 버핏의 버크셔해서웨이, 2분기 영업이익 21% 상승 ",1
10241,"""쿠팡 주식 고점 아닌가요?"" 애널리스트에게 물어봤더니…",3
10242,"뉴욕증시, 긍정적 고용에 혼조…다우 0.41% 상승 ",1
10243,"뉴욕증시, 긍정적 고용에 혼조…다우·S&P500 최고 마감",1
10244,"뉴욕증시, 긍정적 고용 지표에 혼조세로 출발",1
10245,CJ CGV 2분기 영업손실 573억원…적자 축소(종합),0
10246,상장 첫날 시총 33조원…카뱅 금융 대장株 등극,3
10247,우리지주 시총 4배 카카오뱅크…지금 들어가도 괜찮을까,3
10248,테마형 돌풍에 국내 ETF 500개 눈앞,3
10249,삼성證 영업이익 2배 증가한 3563억,1
10250,네패스 2분기 영업손실 72억원…적자 지속,0
10251,"코웨이, 2분기 영업이익 1.6% 하락 …매출 9천억원 처음 넘어(종합)",0
10252,"메디포스트, 2분기 영업손실 3억7천만원…적자폭 86.3% 확대",0
10253,"코웨이, 올해 2분기 매출 첫 9000억원 돌파",3
10254,웹젠 2분기 영업이익 232억원…작년 동기 대비 41% 상승 ,1
10255,코웨이 2분기 영업이익 1천664억원…작년 동기 대비 1.6% 하락 ,0
10256,롯데케미칼 2분기 5천940억원 흑자…3년 만에 반기 영업익 1조원(종합),1
10257,CJ CGV 2분기 영업손실 573억원…적자 축소,0
10258,롯데쇼핑 2분기 영업이익 76억원…작년 동기 대비 444.7% 상승 ,1
10259,"[코스피] 5.77p(0.18%) 내린 3,270.36(장종료)",0
10260,"[코스닥] 0.26p(0.02%) 오른 1,059.80(장종료)",1
10261,롯데케미칼 2분기 영업이익 5천940억원…작년 대비 1천704.5% 상승 ,1
10262,"애경산업, 2분기 58억원 흑자 전환…중국서 화장품 판매 호조",1
10263,"에프앤가이드, 투자정보 통합 앱 '리타민' 출시",3
10264,"MTS·이벤트 없어도 꾸준히 오른다…카카오페이증권, 계좌 개설 500만명 돌파",1
10265,금호석유화학 2분기에 사상 최대 실적…영업이익 7천537억원(종합),1
10266,금호석유화학 2분기 영업이익 7천537억원…작년 대비 527.3% 상승 ,1
10267,글로벌 백신 허브화 추진위원회 출범! 큰손 매집주 확인!,3
10268,"월가 '컴백홈' 주목 받는 언택트株…골드만삭스 ""스벅 사라""",3
10269,어닝서프라이즈 수혜주 & 하반기 기대작 수혜주!,1
10270,"""코스닥 저평가 중소형주 노려라…투자는 연2.99% 자금으로",3
10271,"지금 당장 담아놓아야 할, 급등임박 LED테마주?",3
10272,"""LG이노텍, 내년에도 호실적""…비중확대는 연2.99% 금리로",3
10273,"""개별 종목·업종 대응 시점""…대비는 업계 최저 연2.99% 자금으로",0
10274,LG유플러스 2분기 영업이익 2천684억원…작년 동기 대비 12% 상승 ,1
10275,CJ대한통운 2분기 영업이익 906억원…작년 동기 대비 8% 상승 ,1
10276,원익IPS 2분기 영업이익 1천8억원…작년 동기 대비 96.6% 상승 ,1
10277,"""삼성전자 추가 상승에 무게""…중장기 투자는 연2.99% 금리로",1
10278,"한화, 2분기 흑자 작년보다 53％ 상승 …""하반기도 성장세 전망""(종합)",3
10279,"""금융의 제왕"" 카카오뱅크 '따상' 실패했지만…",3
10280,"""공모주 투자, 철저한 분석 필요""…대비는 연2.99% 자금으로",3
10281,"카카오, '역대 최고' 실적…'광고 뮤직 만화 게임' 매출 증가",1
10282,저가매수 기회 수혜주 & 투자규모 확대 수혜주!,3
10283,"[코스피] 0.93p(0.03%) 오른 3,277.06(개장)",1
10284,"[코스닥] 1.78p(0.17%) 오른 1,061.32(개장)",1
10285,한화 2분기 영업이익 7천690억원…작년 동기 대비 53.4% 상승 ,1
10286,카카오 2분기 영업이익 1천626억원…작년 동기 대비 66.3% 상승 ,1
10287,부산시 430억 지역뉴딜 벤처펀드 조성…창업기업 육성,3
10288,"가치주vs성장주, 매수할 종목은 이것 [자이앤트썰]",1
10289,"美증시, 고용 보고서 대기…S&P500지수 최고마감",3
10290,"뉴욕증시, 기업 실적 호조에 상승 출발",1
10291,"오딘 약발 끝?…지지부진 카카오게임즈, 증권가 ""더 간다"" 이유는?",0
10292,"""카카오 다 잘나가는데…"" 186만 카뱅 주주 웃을까?",3
10293,플래티어 공모 청약 증거금 6.2조…크래프톤보다 흥행,3
10294,엠로 공모주 청약 경쟁률 250대 1…증거금 7천억원,3
10295,"현대중공업·HDC아이서비스, 유가증권시장 상장예비심사 통과",3
10296,크래프톤 직원도 공모주 '외면'…우리사주 청약률 20% 그쳐,3
10297,미래에셋證 자기자본 10조 넘었다,3
10298,'몸값 3조' 당근마켓…신세계 시총 뛰어넘었다,3
10299,박현주 20년 도전 결실 이뤘다…한국판 골드만삭스 나올까,3
10300,과감한 해외투자 결실…미래에셋證 올 순이익 1조 넘본다,3
10301,외국인 의무확약 비율 낮아…공모주 상장날 주가 출렁,3
10302,외국인 기관 쌍끌이 매수 '천스닥' 또 연고점 돌파했다,1
10303,"정부 ""글로벌 백신 허브 도약""…관심 쏠린 백신株 다시 들썩",3
10304,"넥슨 지주사 NXC, 매각설 나오는데…넥슨 ""사실무근"" 부인",3
10305,코오롱글로벌 2분기 영업익 745억 최대,1
10306,"""돌아온 엔터株, 와이지 가장 선호"" [자이앤트TV]",3
10307,LGU+ 창사 후 첫 중간배당…주당 200원 총액 871억원,3
10308,에코프로 2분기 영업이익 301억원…작년 동기 대비 55.1% 상승 ,1
10309,하이브 2분기 영업이익 280억원…작년 동기 대비 6.2% 하락 (종합),0
10310,[MK라씨로] 기관 '실적저점' 하나투어 비중 늘렸다,3
10311,이마트 회사채 수요예측 흥행,3
10312,"예탁결제원, 2021년 신입직원 공개채용 일정 재개",3
10313,CJ ENM 2분기 영업이익 858억원…작년 동기 대비 16.9% 상승 (종합),1
10314,"스튜디오드래곤 2분기 영업이익 138억…""방영편수 정상화될 것""(종합)",3
10315,곰표 밀맥주 인기에…BGF리테일 2분기 영업이익 31.9% 상승 (종합),1
10316,심텍 2분기 영업이익 312억원…작년 동기 대비 1.7% 상승 ,1
10317,'전기차 시대' 서학개미 리튬 관련주 저울질…美 앨버말 vs 中 강봉리튬,3
10318,하이브 2분기 영업이익 280억원…작년 동기 대비 6.2% 하락 ,0
10319,CJ ENM 2분기 영업이익 858억원…작년 동기 대비 16.9% 상승 ,1
10320,BGF리테일 2분기 영업이익 587억원…작년 동기 대비 31.9% 상승 ,1
10321,미래에셋증권 2분기 영업이익 4천343억원…작년 대비 12.2% 상승 ,1
10322,"한화에어로스페이스, 2분기 1천326억원 흑자…작년보다 89％ 상승 (종합)",1
10323,스튜디오드래곤 2분기 영업이익 138억원…작년 대비 18.2% 하락 ,0
10324,"[코스닥] 11.61p(1.11%) 오른 1,059.54(장종료)",1
10325,"[코스피] 4.25p(0.13%) 내린 3,276.13(장종료)",0
10326,한화에어로스페이스 2분기 영업이익 1천326억원…작년比 88.9% 상승 ,1
10327,"KB證 자산관리 프라임클럽, 유료 가입자 28만명 돌파",3
10328,"AB자산운용, 'AB 유럽 주식형 펀드' 출시",3
10329,알서포트 2분기 영업이익 101억원…작년 동기 대비 2.2% 하락 ,0
10330,"AI 투자 파운트, 누적 다운로드 100만건 돌파",3
10331,"핀트, '핀트카드' 출시 기념 이벤트…투자지원금 제공",3
10332,주택공급확대 공약 수혜주 & 그린 모멘텀 수혜주!,3
10333,다시 부각되고 있는 디지털화폐 테마! OOO종목을 주목하라!,3
10334,"""3분기 실적 피크아웃 우려""…대비는 연2.99% 자금으로",0
10335,"'배터리 분할' SK이노 목표주가 줄하향…""지주사 할인 불가피""",0
10336,"""중소형 퀄리티 종목 주목""…저점매수는 연2.99% 자금으로",1
10337,"KT&G 2분기 영업이익 16.2% 하락 …""환율 하락 등 영향""(종합)",0
10338,"""주가, 내년 실적 불확실성 반영""…대비는 연2.99% 자금으로",3
10339,KT&G 2분기 영업이익 3천301억원…작년 동기 대비 16.2% 하락 ,0
10340,DDR5 양산소식 수혜주 & 라면가격 상승 수혜주!,1
10341,"""SKC, 2분기 역대 최대 영업이익""…선점 투자는 연2.99% 금리로",1
10342,"""4일만에 30% 올랐다""…장중 9% 급등 SK바이오사이언스",3
10343,"바이오니아 자회사 써나젠, 코로나19 신개념 치료제 후보물질 독성시험 돌입",3
10344,현대차·기아 7월 美 판매 29% 상승 …투자 재원은 연2.99% 자금으로,1
10345,"[코스피] 2.87p(0.09%) 오른 3,283.25(개장)",1
10346,"[코스닥] 2.52p(0.24%) 오른 1,050.45(개장)",1
10347,암흑기 끝낸 조선주 슈퍼 사이클이 온다! [자이앤트썰],3
10348,"쇼핑 몸집 불리기 네이버 카카오 주가 전망, 코로나 장기화 편의점 화장품 주식 투자전략 [돈터뷰]",3
10349,"'땡큐 캐시우드'…로빈후드 주가, 하루만에 50% 폭등",3
10350,카뱅 내일 상장…'따상'하면 현대차 시총 넘본다,3
10351,"뉴욕증시, 민간 고용 부진에 혼조…다우 0.92% 하락 마감",0
10352,"뉴욕증시, 민간 고용 부진 속에 혼조 출발",0
10353,LG화학 닮은 꼴 SK이노…배터리 물적분할 후 주가는…,3
10354,"맥쿼리자산운용그룹, ESG 선언 ""2040년까지 탄소배출 제로 포트폴리오로 탈바꿈""",3
10355,GS리테일 2분기 영업이익 27.7% 감소…편의점 3.9% 하락 (종합),0
10356,"""하루 평균 가입자 2배 늘었다""…비과세에 뭉칫돈 몰리는 '국민통장'",3
10357,삼성證 ISA 가입자 50만명 포트폴리오 분석해보니…,3
10358,공모株 대박 신화 깨지나…고평가 논란종목 울상,3
10359,"""하반기 실적 더 좋다""…쌍용C&E 목표가 상향",1
10360,'중국판 테슬라' 리오토 홍콩서 2차상장,3
10361,외국인 투자자들 돌아왔나…이달 들어 1조4천억 사자,3
10362,스팩·K팝·ESG…뜨는 테마 콕 집은 액티브ETF 봇물,3
10363,"'외식업 호조' 동원F&B, 영업익 27% 늘어 209억",3
10364,"KTB운용, 베트남 물류센터 1200억에 매입",3
10365,"""아·태 중진국 침체 위험, 中경기반등에 회복착시""",1
10366,美 장기금리 주춤…성장주 다시 힘받을까,3
10367,롯데렌탈 IPO에 미래에셋 '희색',3
10368,GS리테일 2분기 영업이익 428억원…작년 동기 대비 27.7% 하락 ,0
10369,'규제 불안' 속 中·홍콩 증시 상승…상하이 0.85% 상승 ,1
10370,"이엔플러스, 70억원 제3자배정 유상증자",3
10371,"한국타이어, 글로벌 수요 회복에 2분기 영업익 167.1% 상승 (종합)",1
10372,"[코스닥] 11.82p(1.14%) 오른 1,047.93(장종료)",1
10373,"유진투자증권, 8월 '목표달성 주식레이스 이벤트' 시즌6 진행",3
10374,"[코스피] 43.24p(1.34%) 오른 3,280.38(장종료)",1
10375,한국타이어앤테크놀로지 2분기 영업이익 1천872억원…167.1% 상승 ,1
10376,"교보악사자산운용, 글로벌 부동산 공동투자를 위한 전용 펀드 출시",3
10377,동원F&B 2분기 영업이익 209억원…작년 동기 대비 26.5% 상승 ,1
10378,"다비하나인프라펀드자산운용, '템플턴하나자산운용'으로 사명 변경",3
10379,뉴욕증시 배당 잔치…서학개미 이 종목을 사라,3
10380,휴켐스 2분기 영업이익 272억원…작년 동기 대비 60.6% 상승 ,1
10381,"TYM, 국제종합기계 인수·최대 반기 실적…수출길 날개 달았다",1
10382,"SK이노베이션, 배터리 사업 독립…10월 별도 법인 출범(종합2보)",3
10383,KCC 2분기 영업이익 1천170억원…작년 동기 대비 172.6% 상승 ,1
10384,"SK이노베이션, 2분기 5천65억원 흑자…배터리 사업 최대 매출(종합2보)",1
10385,"""中, 게임은 전자 마약""…대비는 업계 최저 연2.99% 자금으로",0
10386,'오딘 효과는 하반기에'…카카오게임즈 2분기 영업익 반토막(종합),3
10387,"""반도체 테스트 기업 주목""…비중 확대는 연2.99% 업계 최저금리로",0
10388,중국 당국 규제 불안 속 중국·홍콩 증시 약보합 출발,3
10389,"중국 전기차 리샹, 홍콩 2차 상장으로 2조원대 조달 추진",3
10390,"""호텔신라, 이익 확대 가시화""…저점매수는 연2.99% 자금으로",1
10391,"삼정KPMG, 금융사 지속가능보고서 발간",3
10392,어닝 서프라이즈인데 주가는 왜 이래…평균 0.4% 상승에 그쳐,1
10393,배터리 사업 떼내는 SK이노베이션…장 초반 5% 급락,3
10394,"바이오로그디바이스 자회사 하이빅스, DDI 반도체 국가핵심기술 지정에 수혜전망",3
10395,"""추세 반등 나서나""…삼성전자 한달만에 8만2000원 회복",1
10396,"""한국금융지주 3분기에도 양호한 실적""…투자는 연2.99% 금리로",3
10397,"SKC, 2분기 1천350억원 흑자…""역대 최대 분기 영업이익""(종합)",1
10398,中 초강경 규제 속 알리바바 2분기 매출 시장기대 미달,1
10399,"""저평가 경기민감주 주목""…대비는 연2.99%자금으로",3
10400,"[코스피] 9.51p(0.29%) 오른 3,246.65(개장)",1
10401,"[코스닥] 2.85p(0.28%) 오른 1,038.96(개장)",1
10402,SKC 2분기 영업이익 1천350억원…작년 동기 대비 169.5% 상승 ,1
10403,"SK이노베이션, 2분기 5천65억원 흑자…배터리 사업 최대 매출(종합)",1
10404,카카오게임즈 2분기 영업이익 81억원…작년 동기 대비 49.5% 하락 ,0
10405,SK이노베이션 2분기 영업이익 5천65억원…흑자 전환,1
10406,증시 불안하세요? 하반기 3500 보는 이유 [자이앤트썰],3
10407,코로나19 이후 대표이사 17% 자사주 사들여…정의선 회장 1위,3
10408,"뉴욕증시, 기업 실적 개선 속에 상승…S&P500 최고 마감",1
10409,"뉴욕증시, 코로나19 우려 속에 하락세로 출발",0
10410,'테슬라 족집게' 국산 AI ETF 이번엔 아마존 급락 피했다,3
10411,SK아이이테크놀로지 2분기 영업이익 444억원…작년 대비 3.3% 상승 ,1
10412,"교보증권, 신기술사업금융업 진출 나선다",3
10413,"직장인 절반 ""퇴직연금 DB형? DC형? 몰라요""",3
10414,"""알아서 하겠지""연금 묻어둔 당신의 노후준비는",3
10415,가입자 연금 이해도 높여 투자 수익률 높인다,3
10416,'몸값 24조' 크래프톤…청약 인기몰이 실패,3
10417,삼전 외국인·기관 쌍끌이…보름 만에 '8만전자' 회복,3
